rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,tracebackMode,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,mismatchVsBlockBits,mismatchVsBlockFrames,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,tracebackOperations,ACSCount,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,comparisonMode,windowBits,slideBits,runLayer,experimentId,candidateId,targetFerLevel,boundaryBER,nonBoundaryBER,relativeFerIncreaseVsBlock,maxDecisionDelaySymbols,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,windowBufferBytes,lostBits,duplicateBits,outputLength,finalFlushPass,stopReason
R12,-3.5,-3.5,-0.4036983257410122,0.4901960784313725,1.1193605692841695,TRUE_SLIDING_WINDOW,70,1000,63055,993,0.2101833333333333,0.993,0.2087290750641241,0.2116450136327747,0.9856216845342332,0.9966051315990092,4441,333,24576,1536,26112,866000,143998000,188,146.33333333333334,188,611,1576.6849000000018,,2275.2,,,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.22191875,0.1967714285714285,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1576.6849000000018,2275.2,24576.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,-1.5,-1.5,1.5963016742589875,0.4901960784313725,0.7062687723113771,TRUE_SLIDING_WINDOW,70,1000,3828,345,0.01276,0.3449999999999999,0.0123645649011982,0.0131679130216622,0.3161805044877085,0.3750057906428134,1,1,24576,1536,26112,866000,143998000,188,146.33333333333334,188,611,1567.5766,,2198.7,,,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0130312499999999,0.0124499999999999,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1567.5766,2198.7,24576.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,0.0,0.0,3.096301674258988,0.4901960784313725,0.5,TRUE_SLIDING_WINDOW,70,10066,1042,200,0.0003450559639711,0.0198688654877806,0.0003247346044572,0.0003666485344595,0.0173202588029099,0.0227837945202879,0,0,24576,1536,26112,8717156,1449483868,188,146.33333333333334,188,611,1718.216987879992,,2307.9,,,2026072001,2026072903,0-10065,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.00035763957878,0.0003306746899037,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1718.216987879992,2307.9,24576.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,3.5,3.5,6.596301674258988,0.4901960784313725,0.2233417960754815,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,24576,1536,26112,43300000,7199900000,188,146.33333333333334,188,611,1717.04749399999,,2374.5,,,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0,0.0,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1717.04749399999,2374.5,24576.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,5.5,5.5,8.596301674258989,0.4901960784313725,0.1409191465632226,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,24576,1536,26112,43300000,7199900000,188,146.33333333333334,188,611,1609.1971279999918,,2205.1,,,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0,0.0,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1609.1971279999918,2205.1,24576.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,7.5,7.5,10.596301674258989,0.4901960784313725,0.0889139705019461,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,24576,1536,26112,43300000,7199900000,188,146.33333333333334,188,611,1373.4897259999923,,1671.3,,,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0,0.0,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1373.4897259999923,1671.3,24576.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,9.5,9.5,12.596301674258989,0.4901960784313725,0.0561009227150981,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,24576,1536,26112,43300000,7199900000,188,146.33333333333334,188,611,1323.7019920000068,,1643.8,,,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0,0.0,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1323.7019920000068,1643.8,24576.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,10.0,10.0,13.096301674258989,0.4901960784313725,0.05,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,24576,1536,26112,43300000,7199900000,188,146.33333333333334,188,611,1176.0481840000048,,1497.0,,,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0,0.0,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1176.0481840000048,1497.0,24576.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,-4.0,-4.0,-0.9036983257410122,0.4901960784313725,1.2559432157547905,TRUE_SLIDING_WINDOW,70,1000,84153,1000,0.2805099999999999,1.0,0.2789052330664691,0.2821203879401982,0.9961732415144448,1.0,7027,436,24576,1536,26112,866000,143998000,188,146.33333333333334,188,611,1539.367699999996,,2241.8,,,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.29171875,0.2676999999999999,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1539.367699999996,2241.8,24576.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,-2.0,-2.0,1.0963016742589875,0.4901960784313725,0.7924465962305566,TRUE_SLIDING_WINDOW,70,1000,10292,638,0.0343066666666666,0.638,0.0336612837123725,0.0349639757466688,0.6077382275254601,0.6672055871325266,232,29,24576,1536,26112,866000,143998000,188,146.33333333333334,188,611,1486.9862000000014,,2077.4,,,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0355624999999999,0.0328714285714285,0.0078988941548183,210.0,52.75,72.0,9.0,9.0,9.0,1486.9862000000014,2077.4,24576.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,0.5,0.5,3.596301674258988,0.4901960784313725,0.4456254690668727,TRUE_SLIDING_WINDOW,70,39747,949,200,7.958671933311528e-05,0.005031826301356,7.468185918141196e-05,8.481368732734928e-05,0.0043824441025831,0.0057768743923233,0,0,24576,1536,26112,34420902,5723488506,188,146.33333333333334,188,611,1727.7839308627003,,2353.3,,,2026072001,2026072903,0-39746,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,7.925126424635821e-05,7.997009657512335e-05,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1727.7839308627003,2353.3,24576.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,2.0,2.0,5.096301674258988,0.4901960784313725,0.3154786722400966,TRUE_SLIDING_WINDOW,70,50000,8,2,5.333333333333333e-07,4e-05,2.702532928873656e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.0001458476169816,0,0,24576,1536,26112,43300000,7199900000,188,146.33333333333334,188,611,1720.1086200000104,,2451.9,,,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,8.750000000000001e-07,1.4285714285714285e-07,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1720.1086200000104,2451.9,24576.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,4.0,4.0,7.096301674258988,0.4901960784313725,0.1990535852767486,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,24576,1536,26112,43300000,7199900000,188,146.33333333333334,188,611,1478.6513440000192,,1722.7,,,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0,0.0,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1478.6513440000192,1722.7,24576.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,6.0,6.0,9.096301674258989,0.4901960784313725,0.125594321575479,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,24576,1536,26112,43300000,7199900000,188,146.33333333333334,188,611,1342.5847259999996,,1656.4,,,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0,0.0,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1342.5847259999996,1656.4,24576.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,8.0,8.0,11.096301674258989,0.4901960784313725,0.0792446596230556,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,24576,1536,26112,43300000,7199900000,188,146.33333333333334,188,611,1174.6107439999948,,1488.9,,,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,SLIDING_BALANCED,128,25,formal_coarse,AUTO_SELECTED,W128-S25-D70,GRID,0.0,0.0,0.0,210.0,52.75,72.0,9.0,9.0,9.0,1174.6107439999948,1488.9,24576.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,-4.5,-4.5,-1.4036983257410125,0.4901960784313725,1.4091914656322269,TRUE_SLIDING_WINDOW,70,1000,103035,1000,0.3434499999999999,1.0,0.3417527805166306,0.3451512286345552,0.9961732415144448,1.0,12926,701,18432,1536,19968,1286000,181886000,170,137.77333333333334,168,611,1954.052200000004,,2712.0,,,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.356078947368421,0.3034583333333333,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1954.052200000004,2712.0,18432.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,-2.5,-2.5,0.5963016742589877,0.4901960784313725,0.8891397050194613,TRUE_SLIDING_WINDOW,70,1000,23130,874,0.0771,0.874,0.0761508705982657,0.0780599596159566,0.8519904953398137,0.8931470893129909,1317,145,18432,1536,19968,1286000,181886000,170,137.77333333333334,168,611,1909.4793999999995,,2627.8,,,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0797938596491228,0.0685694444444444,0.0104046242774566,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1909.4793999999995,2627.8,18432.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,-0.5,-0.5,2.596301674258988,0.4901960784313725,0.5610092271509816,TRUE_SLIDING_WINDOW,70,2974,1358,200,0.0015220802510647,0.0672494956287827,0.0014433063053097,0.001605146674195,0.0587949596001132,0.0768205405550314,0,0,18432,1536,19968,3824564,540928964,170,137.77333333333334,168,611,2181.6610289172845,,3024.7,,,2026072001,2026072903,0-2973,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0014939416463148,0.0016111858327729,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,2181.6610289172845,3024.7,18432.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,1.0,1.0,4.096301674258988,0.4901960784313725,0.3971641173621407,TRUE_SLIDING_WINDOW,70,50000,177,41,1.18e-05,0.0008199999999999,1.018497160935685e-05,1.3671119535876642e-05,0.0006045494158823,0.001112147868093,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,2168.930127999997,,2869.4,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,1.263157894736842e-05,9.166666666666666e-06,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,2168.930127999997,2869.4,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,2.5,2.5,5.596301674258988,0.4901960784313725,0.2811706625951745,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,2079.7268960000047,,2867.3,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,2079.7268960000047,2867.3,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,4.5,4.5,7.596301674258987,0.4901960784313725,0.1774066946167877,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,1785.0956960000065,,2133.5,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1785.0956960000065,2133.5,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,6.5,6.5,9.596301674258989,0.4901960784313725,0.1119360569284169,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,1674.970866000012,,2073.8,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1674.970866000012,2073.8,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,8.5,8.5,11.596301674258989,0.4901960784313725,0.0706268772311377,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,1482.0082519999892,,1868.8,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1482.0082519999892,1868.8,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,-5.0,-5.0,-1.9036983257410125,0.4901960784313725,1.5811388300841895,TRUE_SLIDING_WINDOW,70,1000,117217,1000,0.3907233333333333,1.0,0.3889788028212452,0.3924706623550206,0.9961732415144448,1.0,14170,743,18432,1536,19968,1286000,181886000,170,137.77333333333334,168,611,1922.2136000000007,,2632.5,,,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.4031535087719298,0.3513611111111111,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1922.2136000000007,2632.5,18432.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,-3.0,-3.0,0.0963016742589877,0.4901960784313725,0.9976311574844398,TRUE_SLIDING_WINDOW,70,1000,42012,974,0.14004,0.974,0.138802805760278,0.1412864125984627,0.96217617115731,0.9821960617983836,3358,272,18432,1536,19968,1286000,181886000,170,137.77333333333334,168,611,1898.5983000000017,,2565.4,,,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.1467543859649122,0.1187777777777777,-0.001025641025641,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1898.5983000000017,2565.4,18432.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,-1.0,-1.0,2.096301674258988,0.4901960784313725,0.6294627058970836,TRUE_SLIDING_WINDOW,70,1240,1715,202,0.0046102150537634,0.1629032258064516,0.0043975840131804,0.0048330772761084,0.1433959870451465,0.1844926324637859,5,3,18432,1536,19968,1594640,225538640,170,137.77333333333334,168,611,2019.640403225805,,2823.4,,,2026072001,2026072903,0-1239,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0044001131861912,0.0052755376344086,0.01,170.0,31.428571428571427,32.0,15.0,15.0,15.0,2019.640403225805,2823.4,18432.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,1.5,1.5,4.596301674258988,0.4901960784313725,0.3539728921920689,TRUE_SLIDING_WINDOW,70,50000,32,7,2.1333333333333334e-06,0.0001399999999999,1.5112241931851212e-06,3.0115385699273595e-06,6.781887437968768e-05,0.0002889828892485,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,2153.807249999995,,2863.3,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,2.456140350877193e-06,1.111111111111111e-06,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,2153.807249999995,2863.3,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,3.0,3.0,6.096301674258988,0.4901960784313725,0.2505936168136361,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,2091.9341160000404,,2890.1,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,2091.9341160000404,2890.1,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,5.0,5.0,8.096301674258989,0.4901960784313725,0.1581138830084189,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,1795.3827600000045,,2132.8,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1795.3827600000045,2132.8,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,7.0,7.0,10.096301674258989,0.4901960784313725,0.099763115748444,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,1672.2473579999914,,2074.3,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1672.2473579999914,2074.3,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,9.0,9.0,12.096301674258989,0.4901960784313725,0.0629462705897083,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,1479.8212439999854,,1864.3,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1479.8212439999854,1864.3,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,-3.5,-3.5,-0.4036983257410122,0.4901960784313725,1.1193605692841695,TRUE_SLIDING_WINDOW,70,1000,63085,993,0.2102833333333333,0.993,0.2088288193198839,0.2117452668160752,0.9856216845342332,0.9966051315990092,5723,448,18432,1536,19968,1286000,181886000,170,137.77333333333334,168,611,1961.9169,,2839.8,,,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.2197368421052631,0.1803472222222222,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1961.9169,2839.8,18432.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,-1.5,-1.5,1.5963016742589875,0.4901960784313725,0.7062687723113771,TRUE_SLIDING_WINDOW,70,1000,3831,347,0.01277,0.3469999999999999,0.0123744094827708,0.0131780681839957,0.318132958753667,0.3770380293429127,4,3,18432,1536,19968,1286000,181886000,170,137.77333333333334,168,611,1950.7677000000017,,2637.7,,,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0128640350877192,0.0124722222222222,0.0057971014492753,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1950.7677000000017,2637.7,18432.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,0.0,0.0,3.096301674258988,0.4901960784313725,0.5,TRUE_SLIDING_WINDOW,70,10066,1042,200,0.0003450559639711,0.0198688654877806,0.0003247346044572,0.0003666485344595,0.0173202588029099,0.0227837945202879,0,0,18432,1536,19968,12944876,1830864476,170,137.77333333333334,168,611,2152.3137591893646,,2851.7,,,2026072001,2026072903,0-10065,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0003363764069422,0.0003725412278958,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,2152.3137591893646,2851.7,18432.0,0.0,0.0,300.0,1.0,TARGET_ERRORS_REACHED
R12,3.5,3.5,6.596301674258988,0.4901960784313725,0.2233417960754815,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,2153.2215459999734,,2906.3,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,2153.2215459999734,2906.3,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,5.5,5.5,8.596301674258989,0.4901960784313725,0.1409191465632226,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,2029.78164599998,,2758.7,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,2029.78164599998,2758.7,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,7.5,7.5,10.596301674258989,0.4901960784313725,0.0889139705019461,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,1726.9985679999966,,2089.7,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1726.9985679999966,2089.7,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
R12,9.5,9.5,12.596301674258989,0.4901960784313725,0.0561009227150981,TRUE_SLIDING_WINDOW,70,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,18432,1536,19968,64300000,9094300000,170,137.77333333333334,168,611,1669.9495919999886,,2062.5,,,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,SLIDING_LATENCY_FIRST,96,16,formal_coarse,AUTO_SELECTED,W96-S16-D70,GRID,0.0,0.0,0.0,170.0,31.428571428571427,32.0,15.0,15.0,15.0,1669.9495919999886,2062.5,18432.0,0.0,0.0,300.0,1.0,MAX_FRAMES_REACHED
